Query	Statistic	P-value	FDR (BH)	Event_SD	Event_TD
MGAT4B	-0.561628143156808	5.96146841313987e-08	7.4332441783314e-07	80	80
MGAT4C	0.579720489806334	1.75289790995519e-08	2.53025315282756e-07	80	70
MGAT5B	0.211780130165345	0.0593140364356746	0.108880641824999	80	80
MGAT5	0.43096350351424	6.58868251338882e-05	0.000324277909610901	80	80
MGA	0.447730470822792	3.12391343890565e-05	0.000169113265849864	80	80
MGC12916	0.192536806138992	0.087072392364537	0.149863509526397	80	80
MGC12982	-0.660721267974899	2.57640094597872e-11	8.31548285518116e-10	80	80
MGC14436	0.00213816721015634	0.984982005269208	0.989942091416702	80	69
MGC15885	0.21521894061114	0.0552109225880053	0.102561538123164	80	11
MGC16025	0.00779230734410826	0.945307525006352	0.962080855531233	80	68
MGC16121	0.291188524430568	0.00877936598580665	0.0215182480346356	80	80
MGC16142	0.0433280936378037	0.702744530828091	0.781186716593727	80	80
MGC16275	0.225980808687378	0.0438442541631239	0.0843578683622704	80	80
MGC16384	0.076946902297461	0.497512364345811	0.605418818265801	80	80
MGC16703	0.293294165189507	0.00828195621458332	0.0204735568252067	80	78
MGC21881	0.0377683221279385	0.739427021479041	0.810902893922544	80	80
MGC23270	0.207057642832238	0.0653496846398321	0.118119811650538	80	80
MGC23284	0.231948621150414	0.0384256198466444	0.0756407707911149	80	80
MGC27382	-0.00354043037835974	0.975135339132309	0.983230906773455	80	38
MGC2752	0.209941572137588	0.0616075541086301	0.11236510276617	80	80
MGC2889	-0.019236419801913	0.865510724720962	0.906869034382455	80	52
MGC29506	0.437097443284625	5.03729686406326e-05	0.000256542788572447	80	80
MGC34034	-0.140983329790858	0.212255216216849	0.308661693233111	80	4
MGC3771	0.107986680684645	0.34036067997406	0.449288961302061	80	80
MGC42105	0.408827959843717	0.00016650977423739	0.000718456799979949	80	80
MGC4473	0.187826201250546	0.0952337447504633	0.161214887794211	80	36
MGC45800	0.142053719869346	0.208769707121832	0.30470313421356	80	80
MGC57346	-0.17980669848994	0.11049646916299	0.18230286295731	80	80
MGC70857	-0.648865209773103	7.56609181292693e-11	2.1323514375942e-09	80	80
MGC72080	-0.338536215863384	0.0021295538127736	0.00641292425312377	80	80
MGC87042	0.0265762748214134	0.814980624550363	0.869884422927025	80	80
MGEA5	0.00207497315121543	0.985425816656889	0.990235176989671	80	80
MGLL	-0.326225783336865	0.00314522965600377	0.00894930853095398	80	80
MGMT	-0.297891611815833	0.00728100521533759	0.0183139378866754	80	80
MGP	0.693854942201765	9.65828574688016e-13	4.8562059363298e-11	80	80
MGRN1	-0.360622477633603	0.00101600468315249	0.00337959789077883	80	80
MGST1	0.00765015250435077	0.946303786047256	0.962593912590924	80	80
MGST2	-0.512900692291288	1.14833512957913e-06	9.68533281562665e-06	80	80
MGST3	-0.355499609336812	0.00121198502708952	0.00393319516870357	80	80
MIA2	0.213666702434428	0.0570333402242794	0.105326702053317	80	79
MIA3	0.331946536256011	0.00262904234431315	0.00767713335509419	80	80
MIAT	0.315108231567728	0.00441378541945624	0.0119536456686714	80	80
MIA	-0.175221634253992	0.120037085399753	0.195081458523786	80	80
MIB1	0.300546052171966	0.00675293104283336	0.0171845665192269	80	80
MIB2	-0.348279423076519	0.00154644691529439	0.00486207285263512	80	80
MICAL1	0.107215327684471	0.343841328864492	0.452613256901892	80	80
MICAL2	0.0708903120285518	0.532056433355463	0.636833228076586	80	80
MICAL3	-0.0308514469242576	0.785879273257938	0.848009086707051	80	80
MICALCL	-0.178260618979042	0.113645604191578	0.186538634808919	80	80
MICALL1	-0.165450629199531	0.142464767260333	0.223912670498111	80	80
MICALL2	-0.597639941186759	4.83540012189436e-09	8.06271022882624e-08	80	80
MICA	-0.236536194069887	0.0346501864167439	0.0693180930883802	80	80
MICB	0.127607271887171	0.259315865111935	0.362308665313546	80	80
MID1IP1	-0.273403751795587	0.0141332661882324	0.0324223027651464	80	80
MID1	0.278657290267824	0.0123162987754958	0.0287907652027517	80	80
MID2	0.629960448787741	3.83592732155419e-10	8.70381699330376e-09	80	80
MIDN	-0.357643801534115	0.00112613102609413	0.0036925392689648	80	80
MIER1	0.308654117088379	0.00534291471480494	0.0140724574342674	80	80
MIER2	-0.408604222271392	0.000168022909856672	0.000723867862089569	80	80
MIER3	0.352608798612186	0.00133711521038779	0.00428872358149798	80	80
MIF4GD	0.112629130727497	0.31988208145158	0.427887678232216	80	80
MIF	-0.585017344954511	1.20765386002614e-08	1.80930040361486e-07	80	80
MIIP	-0.27745483058076	0.0127132211401946	0.0296021300334602	80	80
MIMT1	0.0579397130091469	0.609700103615294	0.704045597273086	80	48
MINA	0.27254487870339	0.0144513685382991	0.0330705881877375	80	80
MINK1	-0.0630143796293504	0.578689770548184	0.677678914031369	80	80
MINPP1	0.0640473761551087	0.57246750198873	0.672607188766599	80	80
MIOS	0.182414771892341	0.105337890729245	0.17525551248497	80	80
MIOX	-0.164008308640148	0.146026364747898	0.228380750688001	80	77
MIPEP	-0.14976858234667	0.184846109282147	0.276278813568627	80	80
MIPOL1	0.0691804795760291	0.542019655503364	0.6456365859791	80	80
MIP	0.0332349850137197	0.769778132237621	0.835150348814934	80	61
MIR155HG	0.290935127067939	0.00884095501833645	0.0216529225148563	80	80
MIR17HG	-0.16277959218913	0.149112861123972	0.23224227191621	80	80
MIS12	0.322948464845722	0.00348014596833138	0.00976027745835868	80	80
MITD1	-0.259918835744204	0.0198925944143934	0.0433273111526861	80	80
MITF	0.30030517915361	0.00679941701256046	0.0172916132295761	80	80
MIXL1	0.202699317704205	0.0713516418632356	0.127077650992809	80	46
MKI67IP	-0.147126777025562	0.192803299530929	0.285966462085799	80	80
MKI67	-0.314874285911905	0.00444477617973628	0.0120209315956114	80	80
MKKS	0.0706904435846013	0.533216357647784	0.637909275138113	80	80
MKL1	0.00467846335410719	0.967146755281312	0.978300754372527	80	80
MKL2	0.696014402014996	7.67892045933663e-13	3.94204738226155e-11	80	80
MKLN1	0.307212524496059	0.00557270621335337	0.014591239735874	80	80
MKNK1	0.341119580031986	0.00195827409847029	0.00596416740765811	80	80
MKNK2	-0.344722556568147	0.00174009092423371	0.00538349231051677	80	80
MKRN1	-0.107692839841702	0.341683986473315	0.450579631299324	80	80
MKRN2	0.209869054843552	0.0616994713526952	0.11249929711824	80	80
MKRN3	0.239569805052025	0.0323283396309803	0.0653685511053802	80	65
MKS1	-0.129194097548168	0.253389697825481	0.3557058135196	80	80
MKX	0.429888678173067	6.9024107262032e-05	0.000337257685220605	80	80
MLANA	0.244503447003787	0.0288318608570905	0.0593290233039278	80	65
MLC1	-0.100364107585551	0.375727971939049	0.48603593936216	80	80
MLEC	0.154162309696918	0.172144377939525	0.260843809119862	80	80
MLF1IP	-0.443971615111423	3.70544693281747e-05	0.000195930890940733	80	80
MLF1	0.110428543035739	0.329488651313101	0.437896635433713	80	80
MLF2	-0.48071986707247	6.38554346696542e-06	4.2322888739538e-05	80	80
MLH1	0.399763140507776	0.000239014468999909	0.000980059538609898	80	80
MLH3	-0.0112728573312609	0.920944733856033	0.945204284488122	80	80
MLKL	-0.164027050083515	0.145979660980832	0.228325964744029	80	80
MLL2	0.353006286063936	0.00131924371787523	0.00423626463272395	80	80
MLL3	0.37874590620188	0.000531603292609811	0.00194022441738252	80	80
MLL4	-0.13240964054756	0.241666249463475	0.342691957750751	80	80
MLL5	0.301020252290464	0.00666223315448303	0.0169891288485702	80	80
MLLT10	0.28647887828335	0.00998762628986849	0.0240038962062252	80	80
MLLT11	0.269650665221359	0.0155693110700912	0.0351560654090316	80	80
MLLT1	-0.0596660142013078	0.5990697989585	0.695440158820417	80	80
MLLT3	0.116083995901874	0.305166297716272	0.41266661894666	80	80
MLLT4	0.0408946325115521	0.718722462753441	0.793984334876846	80	80
MLLT6	-0.0436474728993146	0.700656860833319	0.779574921271909	80	80
MLL	0.369484860162145	0.000743650406766972	0.00257799686387012	80	80
MLNR	0.266308750177238	0.0169522885879291	0.0377771234466566	80	28
MLN	0.0358790909580526	0.752030279920096	0.820904132434265	80	15
MLPH	-0.522696488898532	6.57259425356585e-07	5.92138972848892e-06	80	80
MLST8	-0.38231173829582	0.000465909826126494	0.00173410662021086	80	80
MLXIPL	0.239542789381088	0.0323484248929209	0.0654024025719082	80	80
MLXIP	0.474867142014508	8.56604600302402e-06	5.45388326084462e-05	80	80
MLX	-0.360058660772888	0.00103606805479749	0.00344165337700137	80	80
MLYCD	0.223651898515197	0.0461237732930313	0.0879188073129713	80	80
MMAA	-0.0582957058242048	0.607501231960356	0.702045293702369	80	80
MMAB	-0.151639423903856	0.179357041134628	0.269675379078333	80	80
MMACHC	-0.0950037390199882	0.401882481859256	0.51194603768954	80	80
MMADHC	0.0232952638974689	0.83748796721499	0.886434717828779	80	80
MMD2	0.131594760779686	0.244601149244625	0.345925804633089	80	28
MMD	0.382973508865195	0.000454568044748864	0.00169868100635136	80	80
MMEL1	-0.375869846854426	0.000590638385658903	0.00211813278054684	80	80
MME	0.227868745939306	0.0420655372014164	0.0815739458330588	80	80
MMGT1	0.457573935661189	1.97862128161332e-05	0.000114395074333653	80	80
MMP10	-0.116535513589011	0.303276166855642	0.410674227882131	80	79
MMP11	-0.206640530058804	0.0659058240869232	0.119004063267737	80	80
MMP12	0.0255001678581886	0.822347046364946	0.875574149700998	80	80
MMP13	-0.175552605313935	0.119327891104474	0.194106305897571	80	78
MMP14	-0.0390542416687033	0.730887373416279	0.803747082222927	80	80
MMP15	-0.387483241252645	0.00038376138307811	0.00147262877999308	80	80
MMP16	0.697231139244725	6.74209529094604e-13	3.54485596224768e-11	80	80
MMP17	-0.0672798017242031	0.55320097692422	0.655618024074681	80	80
MMP19	0.53292658526281	3.60097069631024e-07	3.53748798840441e-06	80	80
MMP1	-0.0129082096896796	0.909521462192284	0.937823744201795	80	80
MMP20	0.0313019219297712	0.782829131360205	0.845510794647647	80	21
MMP21	0.450052941576681	2.80835554698131e-05	0.000154220335609103	80	70
MMP23A	-0.0987726964517301	0.383383057999554	0.493848078991918	80	32
MMP23B	0.0850565405817405	0.453160534937221	0.562682002465535	80	80
MMP24	-0.0424985824742888	0.708177000419016	0.785306890361953	80	80
MMP25	0.405684588914515	0.000188966192295348	0.000801733135597551	80	80
MMP26	0.0891515165344967	0.431625393292216	0.541893643199336	80	15
MMP27	0.201390179818336	0.073238566978061	0.12970600611408	80	16
MMP28	-0.351137216327373	0.00140520160505594	0.00448065506900703	80	80
MMP2	0.398837355116473	0.000247859958295983	0.00100955704379657	80	80
MMP3	0.169680771163515	0.132396183580945	0.211069915779281	80	78
MMP7	-0.0420475575633459	0.711136906487024	0.787721643064041	80	79
MMP8	0.00827755537432946	0.941907411558518	0.959969103364757	80	74
MMP9	0.0883021327986201	0.436043786190587	0.546178700871066	80	80
MMRN1	0.675010104372328	6.58459677268819e-12	2.56107397953878e-10	80	80
MMRN2	0.766349730473941	1.1923765105476e-16	2.04576247103513e-14	80	80
MMS19	-0.347768181049624	0.00157302594986084	0.00493611656559091	80	80
MN1	0.491321630492012	3.69854417899069e-06	2.63437092486813e-05	80	80
MNAT1	-0.275262176267689	0.0134656328287724	0.0311133269341949	80	80
MND1	-0.345160166359969	0.00171514157530614	0.00531555285555583	80	80
MNDA	0.675312646657103	6.39187998764925e-12	2.50037561356863e-10	80	80
MNS1	-0.162158496258535	0.150691492456448	0.234067257064458	80	80
MNT	-0.0388188295251417	0.732448310923608	0.805055156693164	80	80
MNX1	-0.107877304043362	0.34085287880927	0.449695882403407	80	80
MOAP1	0.250896919201602	0.024780440038895	0.0522003905999727	80	80
MOB2	-0.272456089895943	0.0144846037903053	0.0331350135128166	80	80
MOBKL1A	0.374714199586122	0.000616000157531017	0.00219456930872958	80	80
MOBKL1B	0.178112373851939	0.113951162312945	0.186930368504479	80	80
MOBKL2A	0.224819681513107	0.0449688153538936	0.0861454514698143	80	80
MOBKL2B	0.305827640136191	0.00580164931091772	0.0150816665167783	80	80
MOBKL2C	0.397303350540411	0.000263181862009406	0.00106223153921626	80	80
MOBKL3	-0.0201413442006685	0.859247357158517	0.90223970895278	80	80
MOBP	0.19471533485872	0.0834901669942006	0.144789338959358	80	69
MOCOS	-0.120991856673712	0.285031159536516	0.390664013419617	80	80
MOCS1	0.697776826740031	6.35860698124727e-13	3.37040634000584e-11	80	80
MOCS2	0.499500993746495	2.39641738899921e-06	1.81743031064116e-05	80	80
MOCS3	-0.324464191915236	0.00332148566155349	0.00937850989668324	80	80
MOGAT1	-0.028866372495228	0.799357945236121	0.858433100031477	80	66
MOGAT2	-0.143607042245991	0.203784265380899	0.298719661739115	80	72
MOGAT3	-0.194645163750855	0.0836036981561179	0.144939260081148	80	65
MOGS	-0.478881928971674	7.00673201132008e-06	4.5865017205291e-05	80	80
MOG	0.262454352429013	0.0186774158173725	0.0410970385838665	80	30
MON1A	-0.0400344519739397	0.72439973892377	0.798497209964496	80	80
MON1B	0.0633634757997117	0.576583501309751	0.676183997009079	80	80
MON2	0.322438455957943	0.00353503256075339	0.00989293201542074	80	80
MORC1	0.23706908121253	0.0342325021734586	0.0686299210753052	80	17
MORC2	-0.374756631173857	0.000615051658466557	0.00219201811004872	80	80
MORC3	0.413104767655923	0.000139896601422299	0.000617382136105312	80	80
MORC4	0.213717007061682	0.0569735198087606	0.105226163733668	80	80
MORF4L1	0.196653473280379	0.0804025263650844	0.14032238896892	80	80
MORF4L2	-0.0528633665350348	0.641424078355424	0.731495695910635	80	80
MORF4	0.140390465544291	0.214203403192696	0.310962989909147	80	78
MORN1	-0.19042737699546	0.09065586510217	0.154764603782259	80	80
MORN2	-0.198006316446356	0.0783017352930227	0.137194628737457	80	80
MORN3	-0.0406841520658813	0.72011026209797	0.795203060996736	80	80
MORN4	0.193754373037285	0.0850556069849077	0.146952246273707	80	80
MORN5	0.0564915170744514	0.618680730626489	0.712145504374029	80	65
MOSC1	0.108060249707173	0.340029868065524	0.448912871379925	80	80
MOSC2	0.240236898198337	0.0318356913724748	0.0645325202149688	80	80
MOSPD1	0.138062206700873	0.221976457858231	0.320179759531647	80	80
MOSPD2	0.439916848895031	4.44475965543904e-05	0.000230535810397062	80	80
MOSPD3	-0.537575777347133	2.72137680397899e-07	2.77949915974021e-06	80	80
MOV10L1	0.119463356513036	0.291205236531229	0.397493420428104	80	80
MOV10	-0.435103800601895	5.49972022253317e-05	0.000277096928986415	80	80
MOXD1	0.716582870579185	7.77633787362706e-14	5.43204973108113e-12	80	80
MPDU1	-0.22714179642498	0.0427432096782786	0.0826754784510929	80	80
MPDZ	0.777830284384789	2.12114705214814e-17	4.66151856100735e-15	80	80
MPEG1	0.788264579622069	4.03056683957136e-18	1.09491467798856e-15	80	80
MPG	-0.589935627756196	8.49338539343962e-09	1.32685403282976e-07	80	80
MPHOSPH10	0.048219970477391	0.671017582076873	0.755667485481435	80	80
MPHOSPH6	-0.202830955956268	0.0711640871847895	0.126771637552739	80	80
MPHOSPH8	0.523550584402079	6.25527410466881e-07	5.67208651892524e-06	80	80
MPHOSPH9	0.455013285536552	2.23123930301989e-05	0.000126752278616805	80	80
MPI	-0.202829009017873	0.0711668582406601	0.126771637552739	80	80
MPL	0.190152251655907	0.0911316978895803	0.155359965050318	80	80
MPND	-0.406500602233422	0.000182882759322192	0.000779473499582207	80	80
MPO	0.492297832889299	3.51392108302296e-06	2.52679347289875e-05	80	80
MPP1	0.556189385421168	8.49245230042395e-08	1.00852382843954e-06	80	80
MPP2	0.449021154392588	2.94468819416878e-05	0.00016034286300041	80	80
MPP3	-0.240196407597401	0.0318654126972442	0.0645860732585906	80	80
MPP4	-0.201846368788093	0.0725765469718452	0.128825182160116	80	72
MPP5	-0.0875686439737917	0.439879794683745	0.550138046180662	80	80
MPP6	0.438726706747346	4.68650313643039e-05	0.000241409836306142	80	79
MPP7	0.259620772882975	0.0200397943237388	0.0435702909268571	80	80
MPPE1	-0.127848158393015	0.258410240189348	0.361353105588294	80	80
MPPED1	0.0335747827171514	0.76749048129559	0.833269293569828	80	53
MPPED2	0.32230257843501	0.00354978522349461	0.00992711598317574	80	80
MPRIP	0.201253881996893	0.0734372990548814	0.129999766062199	80	80
MPST	-0.550065765022515	1.25549761765074e-07	1.41779895517499e-06	80	80
MPV17L2	-0.132285684237771	0.24211112055073	0.343223266423985	80	80
MPV17L	0.0868154836932951	0.443838365057995	0.553778679648465	80	80
MPV17	-0.178686562846336	0.112771182851955	0.185362691620584	80	80
MPZL1	-0.0511227138402051	0.65245549091786	0.740433823432691	80	80
MPZL2	-0.239794019339954	0.0321620476608935	0.0650794010138025	80	80
MPZL3	0.0126673811049061	0.911202604340561	0.93855451778909	80	80
MPZ	0.421080777320294	0.000100465617289396	0.000464540663962953	80	80
MR1	0.220903481345626	0.0489389002840423	0.0924559017343363	80	80
MRAP2	0.125717980674679	0.266493491619746	0.370273936392031	80	80
MRAP	0.481879174933344	6.0206990798533e-06	4.03145680598599e-05	80	27
MRAS	0.63630404238795	2.25258858757065e-10	5.49356361400178e-09	80	80
MRC1	0.633131041286393	2.94428873600466e-10	6.90986274409701e-09	80	80
MRC2	0.314135398536213	0.00454393005991658	0.0122568925723222	80	80
MRE11A	0.147537065037972	0.191551572859294	0.284455031019279	80	80
MREG	-0.354625752357753	0.00124864307559258	0.00403873158847613	80	80
MRFAP1L1	0.0399059945147437	0.725248856536342	0.799253007944237	80	80
MRFAP1	-0.0233101551262558	0.837385505402876	0.886422205995284	80	80
MRGPRD	0.0917681615157661	0.418174979354721	0.528432899676896	80	13
MRGPRE	0.0613326956575705	0.588885528766052	0.686454023310996	80	65
MRGPRF	0.468343746878163	1.18100001414818e-05	7.24566476685204e-05	80	80
MRGPRX2	0.485877368697779	4.90692882386535e-06	3.37107906097585e-05	80	11
MRGPRX3	-0.106123591150307	0.348805618122519	0.457868408864506	80	25
MRGPRX4	-0.162610890299376	0.149540418781351	0.232759911741559	80	5
MRI1	-0.327719046572208	0.00300241931552921	0.00861060401648619	80	80
MRM1	-0.355499421390758	0.00121199280544897	0.00393319516870357	80	80
MRO	0.637535886424159	2.0284802847866e-10	5.00947549117942e-09	80	80
MRP63	-0.498630889067199	2.51098157891633e-06	1.89257374574276e-05	80	80
MRPL10	-0.286718706556485	0.00992275963228792	0.0238715471179279	80	80
MRPL11	-0.447816063581293	3.11172028909943e-05	0.000168593177657883	80	80
MRPL12	-0.597391816697024	4.92506861305258e-09	8.19824825554854e-08	80	80
MRPL13	-0.42879586372995	7.23555111594044e-05	0.000350557701948672	80	80
MRPL14	-0.526243714475202	5.34683141535667e-07	4.96339229487238e-06	80	80
MRPL15	-0.359017972324518	0.00107404746547461	0.00355032860862225	80	80
MRPL16	-0.434844853190868	5.56259503902991e-05	0.000279688422540838	80	80
MRPL17	-0.56049544439659	6.42075845643973e-08	7.95336381567478e-07	80	80
MRPL18	-0.123484063258054	0.275151839986306	0.380143733721281	80	80
MRPL19	-0.0323965346657414	0.775431281547465	0.839514028328732	80	80
MRPL1	-0.166665995504571	0.139514705237185	0.220168478274495	80	80
MRPL20	-0.36077219442235	0.00101073660582612	0.00336436304856247	80	80
MRPL21	-0.530860987773406	4.07265139916514e-07	3.94146406315047e-06	80	80
MRPL22	-0.439700017180883	4.48792032804764e-05	0.000232466190932955	80	80
MRPL23	-0.539019558281123	2.49254960445527e-07	2.56723421345659e-06	80	80
MRPL24	-0.430436824815478	6.74072209368801e-05	0.00033076212601717	80	80
MRPL27	-0.41108397547267	0.00015193929500575	0.000662899993535013	80	80
MRPL28	-0.571770259664255	3.02899265320548e-08	4.09710009018299e-07	80	80
MRPL2	-0.421971386995629	9.67692928059276e-05	0.000449681776666937	80	80
MRPL30	-0.10822342745966	0.33929684133176	0.448293962646769	80	80
MRPL32	-0.354879352233532	0.00123790259221015	0.00400929571138239	80	80
MRPL33	0.0267781971254464	0.813600143074085	0.868814435378141	80	80
MRPL34	-0.346537484071707	0.00163870806617346	0.00511351165703363	80	80
MRPL35	-0.081337814908617	0.473221500435785	0.581500240436233	80	80
MRPL36	-0.384437077579145	0.000430376324800891	0.0016200405190109	80	80
MRPL37	-0.399981950670161	0.00023696670635027	0.000973090869096142	80	80
MRPL38	-0.527892566873144	4.85378825986237e-07	4.57298865966513e-06	80	80
MRPL39	-0.0322459820022384	0.776447611090441	0.840363406556572	80	80
MRPL3	-0.342530763869568	0.00187004333969302	0.00573743963624403	80	80
MRPL40	-0.252774166321779	0.0236869295430297	0.0502377634929645	80	80
MRPL41	-0.512794061155495	1.15522111603371e-06	9.73082248428227e-06	80	80
MRPL42P5	0.055227024329765	0.626568157750444	0.719150671758755	80	79
MRPL42	-0.0163585378603648	0.885483069801434	0.921183094635724	80	80
MRPL43	-0.387468073337848	0.000383981560548103	0.00147289573303792	80	80
MRPL44	-0.283127754545156	0.0109335153963252	0.0259682607937736	80	80
MRPL45	-0.0552289850112192	0.626555894979062	0.719150671758755	80	80
MRPL46	-0.349199539350499	0.0014996305583314	0.00473008774236475	80	80
MRPL47	-0.421069794999685	0.000100512002363496	0.000464645297619383	80	80
MRPL48	-0.472326945419071	9.71468720631069e-06	6.0861488490785e-05	80	80
MRPL49	-0.363020372278339	0.000934555191191426	0.00314233539359001	80	80
MRPL4	-0.478262036126609	7.22871831940712e-06	4.71288338697613e-05	80	80
MRPL50	-0.0636835173856524	0.574655653363365	0.674651255950424	80	80
MRPL51	-0.308783780977793	0.00532266335056338	0.0140228949991472	80	80
MRPL52	-0.605114366892053	2.75950467844258e-09	4.92006855110833e-08	80	80
MRPL53	-0.410242081436372	0.000157233176324114	0.000682949965739141	80	80
MRPL54	-0.178305210653364	0.113553817162094	0.186449150220857	80	80
MRPL55	-0.487720424915945	4.46149681546354e-06	3.10542406454275e-05	80	80
MRPL9	-0.454869248109435	2.24630691743907e-05	0.00012741327795268	80	80
MRPS10	-0.183319052247642	0.103593715192827	0.172764131310712	80	80
MRPS11	-0.312500215961699	0.00477037568751972	0.0127830905702423	80	80
MRPS12	-0.554249575880164	9.62021216822044e-08	1.12335361073566e-06	80	80
MRPS14	-0.250403220723247	0.0250750429164265	0.0526985333488962	80	80
MRPS15	-0.445921025682654	3.39233051830178e-05	0.000181285772151543	80	80
MRPS16	-0.474574037036769	8.69177237462877e-06	5.52493909247202e-05	80	80
MRPS17	-0.454275574176096	2.30941828488462e-05	0.000130210182283247	80	80
MRPS18A	-0.362352703256261	0.00095661633683334	0.0032060416264776	80	80
MRPS18B	-0.109757751932235	0.332453029662992	0.441028732295914	80	80
MRPS18C	-0.176207384407933	0.11793434133549	0.192303274879604	80	80
MRPS21	-0.52389830945657	6.13027780263342e-07	5.57943711222462e-06	80	80
MRPS22	-0.236032398449522	0.0350489852323952	0.0700084867402387	80	80
MRPS23	-0.309817295659477	0.00516366053888052	0.0136647323068548	80	80
MRPS24	-0.494051732537606	3.20379072540234e-06	2.33550559483967e-05	80	80
MRPS25	-0.334727405363086	0.00240669404803575	0.00711602855412413	80	80
MRPS26	-0.381131036956267	0.000486790297870606	0.00179779672130876	80	80
MRPS27	0.100646562404419	0.374379031828585	0.484707717186423	80	80
MRPS28	-0.124816362439532	0.269965647088205	0.374300566484596	80	80
MRPS2	-0.359370112103019	0.0010610572430894	0.00351589355595476	80	80
MRPS30	-0.455980019960974	2.13252513807356e-05	0.000121816761610925	80	80
MRPS31	-0.0271831705258725	0.810833177702916	0.86661672801592	80	80
MRPS33	-0.229562404537927	0.040521210127674	0.0790382980994034	80	80
MRPS34	-0.628307776149519	4.39785312916698e-10	9.78584861813162e-09	80	80
MRPS35	-0.402202729617188	0.000217077422389546	0.000904887243699139	80	80
MRPS36	-0.137752010806959	0.223026833800724	0.321434075772483	80	80
MRPS5	-0.594797762791593	5.96258395275903e-09	9.75101835551955e-08	80	80
MRPS6	-0.35871565606097	0.0010853146151234	0.00358091574851528	80	80
MRPS7	-0.382750302736931	0.000458364924781398	0.00171090831370217	80	80
MRPS9	-0.150352385536066	0.183120299475587	0.274098870241295	80	80
MRRF	-0.481094373688214	6.26547466034979e-06	4.16258216310399e-05	80	80
MRS2P2	-0.122535754284176	0.278883653237168	0.383916481817692	80	75
MRS2	0.204369052923371	0.0690018818228263	0.123499982299841	80	80
MRTO4	-0.217768614400355	0.0523209495661243	0.097937166481369	80	80
MRVI1	0.530570672962288	4.14345042946493e-07	3.99023864844435e-06	80	80
MS4A10	0.102074912570295	0.367602637167721	0.477486270083846	80	35
MS4A12	-0.145189833547207	0.198792243649077	0.292873040663092	80	12
MS4A14	0.380433374948914	0.000499526991727128	0.00183824053267938	80	80
MS4A15	0.000401133406401895	0.997182373794382	0.998100918532537	80	51
MS4A1	0.545249869034824	1.69815484283852e-07	1.83910357536426e-06	80	80
MS4A2	0.643741877840734	1.18784455745316e-10	3.11018095036496e-09	80	80
MS4A3	0.372161262892122	0.000675584484187236	0.00237785800363832	80	32
MS4A4A	0.638835557087901	1.81523475885251e-10	4.54598932757954e-09	80	80
MS4A6A	0.692830962103081	1.07603163115489e-12	5.28796549591921e-11	80	80
MS4A6E	0.0934978085857582	0.409418518076779	0.519691342118977	80	26
MS4A7	0.687807300855808	1.81659521146985e-12	8.22471892155991e-11	80	80
MS4A8B	0.0365001276084898	0.747879936927538	0.817528246600488	80	78
MSC	0.265690672328492	0.0172193278085765	0.0383285344950435	80	80
MSGN1	-0.114137448621844	0.313402433288346	0.421121062976556	80	4
MSH2	-0.0705587121942145	0.533981537622376	0.638473217652283	80	80
MSH3	0.226761646862726	0.0431011791915366	0.0832361733616967	80	80
MSH4	0.0318585996781572	0.77906441863988	0.842468124297972	80	62
MSH5	-0.420340672232854	0.000103636250922376	0.00047772481194218	80	80
MSH6	0.190943049232368	0.0897692841092656	0.153587878429074	80	80
MSI1	0.292612996175051	0.00844009090898248	0.020811868140291	80	80
MSI2	0.0635578644354958	0.575412197670898	0.675335758705661	80	80
MSL1	-0.29989795402505	0.00687864873565181	0.0174655123444784	80	80
MSL2	0.495613517574962	2.94947242300839e-06	2.1687492902865e-05	80	80
MSL3L2	-0.339326439446724	0.00207578391665716	0.00626768552526928	80	80
MSL3	0.367916428865274	0.000786383828703763	0.0027093326238536	80	80
MSLNL	-0.500020271917805	2.33040884018856e-06	1.77355900798631e-05	80	60
MSLN	-0.238455161439777	0.0331657916465586	0.0668407747362225	80	80
MSMB	-0.127753011638406	0.258767691968845	0.361749502338549	80	68
MSMP	0.219551751818532	0.0503744662361823	0.0948017112588751	80	80
MSN	0.362714735095498	0.000944596061676466	0.00317173465585064	80	80
MSR1	0.535649029076258	3.05785729218326e-07	3.07794853308432e-06	80	80
MSRA	0.00302381646171048	0.978762638389683	0.985666689540923	80	80
MSRB2	-0.264745913601569	0.0176344985555999	0.0390925033717532	80	80
MSRB3	0.692459440109983	1.11892892886706e-12	5.45763863334437e-11	80	80
MST1P2	-0.396623392773991	0.00027024793437093	0.00108693797005162	80	80
MST1P9	-0.186514454769424	0.0976101888531922	0.164639331129664	80	80
MST1R	-0.287910043398742	0.00960596229279686	0.0232269769421206	80	80
MST1	-0.349757847734829	0.00147185125771861	0.00465748887715876	80	80
MST4	-0.0180500274278544	0.873734758471317	0.912747857765341	80	80
MSTN	0.00158775904467199	0.988847655950294	0.992435802609172	80	77
MSTO1	-0.267200375085866	0.0165733461140988	0.0370593433915239	80	80
MSTO2P	-0.0719368525790395	0.526003434546073	0.631133131481912	80	80
MSX1	0.315874618912229	0.00431360267033933	0.0117310559829209	80	80
MSX2P1	0.125498041934813	0.267337689581752	0.371235915550549	80	75
MSX2	-0.242587003313971	0.0301501303024678	0.0616589709939321	80	80
MT1A	0.458555419583647	1.88907835264557e-05	0.000109867628603612	80	80
MT1B	0.0458670065958672	0.686210486202588	0.768046132971491	80	4
